Date,SeasonType,Season,Week,Team,Opponent,HeAy,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
2008-10-12,1,2008,6,STL,WAS,AWAY,19,17,36,Fedex Field,Grass,72,46,2,44.5,13.5,3,7,6,3,0,29,0,29:00:00,8,2,6,0,54,200,3.7,1,26,76,2.9,0,26,15,124,0,0,4.8,8.3,57.7,70.03,14,4,28.6,1,1,100,2,0,0,0,34,10,79,1,1,2,12,5,7,0,6,283,47.2,1,3,2,7,0,0,10,0,31,0,31:00:00,22,12,8,2,61,368,6,2,31,181,5.8,2,26,18,187,0,0,7.2,10.4,69.2,89.74,12,4,33.3,1,1,100,3,2,2,2,19,7,53,4,3,4,21,5,11,0,5,205,41,3,1,-2,0,0,0,-4,2,22.6,16.7,7.1,66.7,100,0,4,-2,42.3,17.9,13.3,5,4,2,0,40.7,1,1,0,0,0,0,0,4,4,0,1,34,3,71,0,0,4,0,0,0,34.2,2,2,0,0,0,0,0,1,1,0,4,19,3,77,0,0,49,16,4,21,4,3,3,77,1,0,0,0,34,0,32,0,0,0,0,244,42,20,2,12,6,1,1,-16,0,0,0,0,17,0,28,0,0,0,0,171,Rams,Sunday,28,30,0,0
2008-10-12,1,2008,6,ARI,DAL,HOME,30,24,54,University of Phoenix Stadium,Grass,70,40,0,50,5,7,0,7,10,6,27,45,27:45:00,14,3,11,0,50,276,5.5,4,19,50,2.6,0,30,22,226,2,1,7.5,10.3,73.3,102.92,12,5,41.7,0,0,0,2,2,1,1,48,12,70,2,2,1,10,10,6,0,5,215,43,3,1,-2,0,7,7,10,0,33,15,33:15:00,15,4,11,0,63,374,5.9,3,22,73,3.3,0,38,24,301,3,0,7.9,12.5,63.2,114.04,15,6,40,0,0,0,2,1,0,0,19,12,93,4,1,3,20,10,3,0,8,335,41.9,1,3,2,100,100,0,3,2,27.3,24.4,3.2,50,0,0,-3,-2,15.8,32.3,7.3,6,2,0,0,39.2,3,3,0,0,0,0,0,1,1,0,5,48,3,101,0,0,4,0,0,1,33.4,3,3,0,0,0,0,0,2,1,0,3,19,5,108,1,0,47,7,3,20,3,3,1,-1,0,0,1,0,15,1,93,3,1,0,0,196,38,10,1,10,3,0,2,-16,0,0,0,0,11,0,32,0,0,0,0,267,Cardinals,Sunday,31,41,0,0
2008-10-12,1,2008,6,ATL,CHI,HOME,22,20,42,Georgia Dome,Dome,73,40,0,43.5,2.5,6,3,3,10,0,30,50,30:50:00,18,4,14,0,60,376,6.3,1,30,75,2.5,0,30,22,301,1,0,10,13.7,73.3,116.11,14,6,42.9,0,0,0,4,1,1,1,6,6,46,1,1,0,0,2,3,0,2,82,41,1,1,0,0,3,7,10,0,29,10,29:10:00,22,4,17,1,67,361,5.4,2,23,79,3.4,1,43,26,282,1,0,6.6,10.8,60.5,87.55,16,9,56.2,2,1,50,5,2,1,0,0,6,57,1,1,1,4,2,7,0,3,130,43.3,1,1,0,25,100,0,-4,1,13,4.5,0,40,0,0,4,-1,23.3,6.7,2.3,6,0,0,0,31,1,1,0,0,0,0,0,6,5,0,1,6,5,188,0,0,5,3,0,0,41.3,2,2,0,0,0,0,0,2,2,0,0,0,6,121,0,0,47,7,1,4,5,0,1,0,0,0,0,0,6,0,85,0,0,0,0,62,51,8,0,0,3,1,1,0,0,0,0,0,0,0,33,0,0,0,0,124,Falcons,Sunday,30,44,0,0
2008-10-12,1,2008,6,DEN,JAX,HOME,17,24,41,Invesco Field,Grass,43,76,6,48.5,-3.5,7,0,3,7,0,26,25,26:25:00,19,7,10,2,60,323,5.4,2,23,131,5.7,0,37,21,192,2,1,5.2,9.1,56.8,77.76,13,6,46.2,1,0,0,3,2,0,0,47,4,52,2,2,0,0,3,3,0,4,192,48,3,2,-1,3,7,14,0,0,33,35,33:35:00,26,9,15,2,70,416,5.9,3,34,155,4.6,2,34,25,261,1,0,7.7,10.4,73.5,105.15,12,5,41.7,0,0,0,2,1,2,1,14,6,45,3,2,2,15,0,2,0,4,160,40,2,3,1,66.7,0,3,1,2,8.8,8.3,0,50,50,-3,-1,-2,8.7,0,5.6,4,3,1,0,39.5,2,2,0,0,0,0,0,1,1,0,3,47,2,50,0,0,5,4,3,0,28.2,3,3,0,0,0,0,0,1,1,0,3,14,3,66,1,0,43,22,2,15,5,3,2,0,0,0,0,0,27,0,26,0,0,0,0,158,42,6,0,0,7,2,2,18,0,0,0,0,9,0,26,0,0,0,0,113,Broncos,Sunday,37,36,0,0
2008-10-12,1,2008,6,HOU,MIA,HOME,29,28,57,Reliant Stadium,Grass,79,74,11,45,-3,3,10,7,9,0,32,17,32:17:00,23,8,13,2,70,485,6.9,3,27,114,4.2,1,42,22,371,1,2,8.8,16.9,52.4,70.63,15,6,40,2,2,100,4,2,0,0,106,1,5,2,2,1,8,3,6,0,3,140,46.7,4,1,-3,7,7,7,7,0,27,43,27:43:00,14,7,7,0,51,370,7.3,4,24,96,4,2,25,19,274,2,1,11,14.4,76,121.08,10,2,20,0,0,0,2,2,1,1,37,4,30,1,0,2,10,6,2,0,7,332,47.4,1,4,3,50,0,-3,4,1,25,11.1,2.3,100,100,3,-4,-1,7.4,14,7.4,7,6,2,0,31.7,2,2,0,0,0,1,0,3,3,0,4,87,5,142,1,19,5,0,0,0,32.1,4,4,0,0,0,0,0,0,0,0,1,25,5,113,2,12,42,19,2,10,3,1,0,0,0,0,0,1,70,0,50,0,0,0,0,95,42,26,1,8,10,2,2,0,0,0,0,0,25,0,32,0,0,0,0,225,Texans,Sunday,43,27,0,0
2008-10-12,1,2008,6,IND,BAL,HOME,31,3,34,Lucas Oil Stadium,Artificial,75,54,6,39,-4.5,17,7,7,0,0,32,4,32:04:00,17,3,14,0,60,334,5.6,4,30,76,2.5,1,28,19,258,3,0,9.2,13.6,67.9,132.74,14,7,50,0,0,0,3,2,1,1,21,11,84,2,0,2,13,3,7,0,6,251,41.8,0,5,5,0,0,3,0,0,27,56,27:56:00,16,4,11,1,61,260,4.3,0,19,51,2.7,0,38,28,209,0,3,5.5,7.5,73.7,53.51,11,3,27.3,1,1,100,3,0,0,0,8,4,33,4,2,4,32,4,8,0,5,245,49,5,0,-5,66.7,100,-1,-1,2,36.8,7.1,6.7,0,0,1,1,-2,26.7,13.3,9.5,6,5,3,0,40.5,4,4,0,0,0,0,0,1,1,0,3,16,1,23,3,5,2,2,1,0,45.8,0,0,0,0,0,0,0,1,1,0,2,8,3,53,0,0,51,9,4,32,5,3,2,-4,0,0,0,0,12,0,23,0,0,0,0,243,45,12,2,13,1,1,0,-4,0,0,0,0,7,0,19,0,0,0,0,229,Colts,Sunday,30,42,0,0
2008-10-12,1,2008,6,MIN,DET,HOME,12,10,22,Metrodome,Dome,68,40,0,45.5,-13.5,2,0,7,3,0,32,32,32:32:00,18,5,11,2,69,392,5.7,1,31,135,4.4,0,33,18,257,1,1,7.8,14.3,54.5,77.46,15,3,20,0,0,0,3,0,1,0,5,7,99,4,2,5,39,10,8,1,8,414,51.8,3,1,-2,0,3,7,0,0,27,28,27:28:00,8,2,5,1,51,212,4.2,1,24,100,4.2,0,21,12,112,1,0,5.3,9.3,57.1,87.8,13,2,15.4,0,0,0,2,1,0,0,27,5,96,3,1,6,38,6,8,0,9,412,45.8,1,3,2,0,0,4,0,1,33.3,37,13.2,50,0,-4,0,-1,25.8,15.8,22.2,3,0,0,0,41.1,1,1,0,0,0,0,0,2,1,1,3,5,4,93,0,0,4,2,0,0,43,1,1,0,0,0,0,0,1,1,0,4,25,3,50,1,2,38,9,6,37,1,0,1,10,0,0,0,0,5,0,42,0,0,0,0,329,50,19,5,39,4,4,2,6,0,0,1,0,13,0,19,0,0,0,0,387,Vikings,Sunday,38,27,0,0
2008-10-12,1,2008,6,NO,OAK,HOME,34,3,37,Louisiana Superdome,Dome,78,71,0,47,-8,0,10,14,10,0,36,12,36:12:00,23,9,14,0,64,441,6.9,4,33,122,3.7,1,30,26,319,3,0,10.6,12.3,86.7,144.31,14,9,64.3,0,0,0,7,4,2,2,26,3,30,0,0,1,1,5,2,0,2,92,46,0,2,2,3,0,0,0,0,23,48,23:48,12,4,8,0,59,226,3.8,0,22,85,3.9,0,35,13,141,0,1,4,10.8,37.1,37.92,16,6,37.5,1,0,0,1,0,1,0,35,5,26,1,1,2,18,2,5,0,4,199,49.8,2,0,-2,57.1,100,3,-3,1,9.1,13.5,3.2,0,0,-3,3,-1,15.2,6.5,5.4,7,2,1,0,18.5,4,4,0,0,0,0,0,3,2,0,1,8,0,0,1,18,2,2,2,0,42.8,0,0,0,0,0,0,0,3,1,0,1,35,5,84,0,0,37,14,2,18,11,1,1,0,0,0,0,0,8,0,0,0,0,0,0,37,56,16,1,1,2,0,0,0,0,0,0,0,35,0,20,0,0,0,0,171,Saints,Sunday,31,37,0,0
2008-10-12,1,2008,6,NYJ,CIN,HOME,26,14,40,The Meadowlands,Artificial,67,66,7,45,-6,7,10,3,6,0,35,18,35:18:00,19,4,14,1,62,252,4.1,3,27,86,3.2,2,33,25,166,1,2,5,6.6,75.8,71.02,14,7,50,1,1,100,4,3,3,3,77,4,25,1,1,2,23,6,7,0,2,74,37,3,1,-2,7,7,0,0,0,24,42,24:42:00,13,3,10,0,59,171,2.9,2,21,43,2,1,33,20,128,0,0,3.9,6.4,60.6,68.75,15,5,33.3,2,2,100,1,1,1,1,16,4,23,2,1,5,24,7,4,0,7,292,41.7,1,3,2,75,100,-1,3,3,33.3,15.8,5.7,100,100,1,-3,-3,14.8,20,13.2,6,3,1,0,32,2,2,0,1,0,0,0,2,2,0,5,77,2,65,0,0,3,1,1,0,30.7,2,2,0,0,0,0,0,0,0,0,1,10,5,121,2,6,44,13,5,24,4,2,1,0,0,0,0,0,22,0,46,0,0,0,0,64,50,15,2,23,7,1,1,15,1,0,0,0,10,0,41,0,0,0,0,215,Jets,Sunday,35,38,0,0
2008-10-12,1,2008,6,SD,NE,HOME,30,10,40,Qualcomm Stadium,Grass,69,37,8,44.5,-6,10,7,10,3,0,28,26,28:26:00,19,3,13,3,55,404,7.3,3,28,98,3.5,0,27,18,306,3,0,11.3,17,66.7,141.9,10,3,30,0,0,0,5,2,3,1,52,3,20,1,1,0,0,6,3,0,3,118,39.3,1,1,0,0,3,0,7,0,31,34,31:34:00,18,10,8,0,68,299,4.4,1,26,106,4.1,1,38,22,193,0,1,5.1,8.8,57.9,60.53,14,5,35.7,1,0,0,3,1,2,1,8,6,73,2,0,4,10,1,2,0,5,212,42.4,1,1,0,40,33.3,5,1,4,11.5,14.3,0,33.3,50,-5,-1,-4,7.1,3.7,9.5,7,2,0,0,32.7,3,3,0,0,0,0,0,4,3,0,2,50,2,41,1,2,3,1,1,0,32.4,1,1,0,0,0,0,0,2,1,0,0,0,7,150,0,0,52,11,4,10,6,2,0,0,0,0,0,0,28,0,23,0,0,0,0,98,42,4,0,0,3,0,1,8,0,0,0,0,0,0,31,0,0,0,0,162,Chargers,Sunday,27,42,0,0
2008-10-12,1,2008,6,SEA,GB,HOME,17,27,44,Qwest Field,Artificial,56,52,0,46.5,-2,0,10,0,7,0,22,34,22:34,13,6,5,2,49,177,3.6,2,23,113,4.9,0,23,12,64,2,2,2.8,5.3,52.2,50.82,11,4,36.4,1,1,100,2,2,1,1,0,6,50,1,0,3,19,4,6,0,5,244,48.8,2,1,-1,3,7,7,10,0,37,26,37:26:00,20,7,11,2,71,313,4.4,3,39,113,2.9,1,30,21,200,2,0,6.7,9.5,70,110.42,18,10,55.6,0,0,0,3,2,2,2,66,5,45,1,1,2,8,5,4,0,4,141,35.2,1,2,1,100,100,-1,2,-1,15.4,12.5,11.5,66.7,100,1,-2,1,17.4,19.2,6.2,4,1,0,0,41,2,2,0,0,0,0,0,1,1,0,0,0,5,106,0,0,6,1,1,0,35.2,3,3,0,0,0,0,0,2,2,0,4,39,3,75,2,27,54,11,2,8,1,1,1,0,0,0,0,0,0,0,30,0,0,0,0,205,35,5,3,19,5,1,0,0,0,0,0,0,23,0,30,0,0,0,0,141,Seahawks,Sunday,26,32,0,0
2008-10-12,1,2008,6,SF,PHI,HOME,26,40,66,Candlestick Park,Grass,64,24,13,42.5,5,6,10,10,0,0,33,19,33:19:00,14,7,7,0,60,306,5.1,2,27,131,4.9,1,30,17,175,0,2,5.8,10.3,56.7,45.83,12,2,16.7,1,1,100,4,1,1,1,46,10,58,1,1,3,24,1,1,0,3,128,42.7,3,1,-2,7,10,0,23,0,26,41,26:41:00,21,5,15,1,57,383,6.7,4,21,103,4.9,1,36,23,280,2,1,7.8,12.2,63.9,94.68,12,6,50,0,0,0,7,3,4,2,130,2,10,0,0,0,0,2,6,0,2,77,38.5,1,3,2,25,100,-1,-5,-3,4.8,2.8,9.1,42.9,50,1,5,3,22.2,6.1,0,6,3,2,0,31.3,2,2,0,0,0,0,0,4,4,0,1,45,9,194,1,1,9,1,0,0,16,4,4,0,0,0,0,0,5,4,1,3,34,4,116,2,96,33,14,0,0,5,0,0,0,0,0,1,0,45,0,31,41,1,0,0,94,36,20,3,24,4,1,1,0,0,1,0,0,19,0,63,0,0,0,0,32,49ers,Sunday,33,36,0,0
2008-10-12,1,2008,6,TB,CAR,HOME,27,3,30,Raymond James Stadium,Grass,84,86,8,36.5,-1,14,3,3,7,0,34,42,34:42:00,17,8,8,1,57,315,5.5,3,37,142,3.8,1,20,15,173,1,0,8.6,11.5,75,117.29,13,6,46.2,0,0,0,3,2,1,1,120,7,80,1,0,0,0,3,2,0,5,223,44.6,0,3,3,0,3,0,0,0,25,18,25:18:00,14,2,12,0,59,282,4.8,0,20,40,2,0,39,20,242,0,3,6.2,12.1,51.3,38.62,12,3,25,2,0,0,1,0,1,0,9,4,16,0,0,0,0,2,4,0,5,197,39.4,3,0,-3,66.7,100,1,-2,0,10,7.7,0,0,0,-1,2,0,10.8,10,0,6,2,1,0,38.8,3,3,0,0,0,0,0,3,2,0,3,26,1,22,3,94,2,1,1,1,34.2,0,0,0,0,0,0,0,1,1,0,1,9,5,105,0,0,36,12,0,0,10,0,0,-9,0,0,1,0,17,0,22,22,1,0,0,194,47,17,0,0,2,0,0,0,0,0,0,0,9,0,28,0,0,0,0,171,Buccaneers,Sunday,20,39,0,0
2008-10-12,1,2008,6,WAS,STL,HOME,17,19,36,Fedex Field,Grass,72,46,2,44.5,-13.5,7,0,0,10,0,31,0,31:00:00,22,12,8,2,61,368,6,2,31,181,5.8,2,26,18,187,0,0,7.2,10.4,69.2,89.74,12,4,33.3,1,1,100,3,2,2,2,19,7,53,4,3,4,21,5,11,0,5,205,41,3,1,-2,3,7,6,3,0,29,0,29:00:00,8,2,6,0,54,200,3.7,1,26,76,2.9,0,26,15,124,0,0,4.8,8.3,57.7,70.03,14,4,28.6,1,1,100,2,0,0,0,34,10,79,1,1,2,12,5,7,0,6,283,47.2,1,3,2,66.7,100,0,4,-2,42.3,17.9,13.3,0,0,0,-4,2,22.6,16.7,7.1,4,0,0,0,34.2,2,2,0,0,0,0,0,1,1,0,4,19,3,77,0,0,5,4,2,0,40.7,1,1,0,0,0,0,0,4,4,0,1,34,3,71,0,0,42,20,2,12,6,1,1,-16,0,0,0,0,17,0,28,0,0,0,0,171,49,16,4,21,4,3,3,77,1,0,0,0,34,0,32,0,0,0,0,244,Redskins,Sunday,30,28,0,0
2008-10-13,1,2008,6,NYG,CLE,AWAY,14,35,49,Cleveland Browns Stadium,Grass,71,87,0,43,-8,0,14,0,0,0,27,35,27:35:00,23,8,14,1,54,373,6.9,2,25,181,7.2,1,28,18,192,1,3,6.9,10.7,64.3,56.55,9,5,55.6,1,0,0,4,2,2,2,0,5,38,0,0,1,4,1,1,0,2,85,42.5,3,0,-3,3,14,3,15,0,32,25,32:25:00,20,9,11,0,59,454,7.7,4,30,144,4.8,1,29,18,310,2,0,10.7,17.2,62.1,121.34,13,9,69.2,0,0,0,4,2,1,1,142,10,55,1,0,0,0,5,2,0,0,0,0,0,3,3,50,100,-4,-1,-1,3.3,3.4,3.4,50,100,4,1,1,8,17.2,0,3,1,1,0,41,2,2,0,0,0,0,0,0,0,0,0,0,4,68,0,0,7,4,3,0,0,3,3,0,1,1,0,0,3,2,0,1,3,2,34,3,139,42,11,0,0,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,82,41,8,1,4,6,0,0,-1,0,1,0,0,3,0,22,0,0,0,0,0,Giants,Monday,29,29,0,0
2008-10-13,1,2008,6,CLE,NYG,HOME,35,14,49,Cleveland Browns Stadium,Grass,71,87,0,43,8,3,14,3,15,0,32,25,32:25:00,20,9,11,0,59,454,7.7,4,30,144,4.8,1,29,18,310,2,0,10.7,17.2,62.1,121.34,13,9,69.2,0,0,0,4,2,1,1,142,10,55,1,0,0,0,5,2,0,0,0,0,0,3,3,0,14,0,0,0,27,35,27:35:00,23,8,14,1,54,373,6.9,2,25,181,7.2,1,28,18,192,1,3,6.9,10.7,64.3,56.55,9,5,55.6,1,0,0,4,2,2,2,0,5,38,0,0,1,4,1,1,0,2,85,42.5,3,0,-3,50,100,4,1,1,8,17.2,0,50,100,-4,-1,-1,3.3,3.4,3.4,7,4,3,0,0,3,3,0,1,1,0,0,3,2,0,1,3,2,34,3,139,3,1,1,0,41,2,2,0,0,0,0,0,0,0,0,0,0,4,68,0,0,41,8,1,4,6,0,0,-1,0,1,0,0,3,0,22,0,0,0,0,0,42,11,0,0,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,82,Browns,Monday,29,29,0,0
2008-10-19,1,2008,7,BAL,MIA,AWAY,27,13,40,Dolphins Stadium,Grass,80,72,13,36.5,2.5,3,14,3,7,0,31,43,31:43:00,22,10,10,2,61,357,5.9,3,36,139,3.9,1,23,17,218,1,0,9.5,12.8,73.9,117.66,13,6,46.2,1,1,100,3,2,1,1,56,7,67,2,1,2,14,1,5,0,3,177,59,1,1,0,3,3,7,0,0,28,17,28:17:00,21,4,15,2,58,359,6.2,1,22,71,3.2,0,35,24,288,1,1,8.2,12,68.6,91.13,13,5,38.5,1,0,0,4,1,1,0,10,6,28,0,0,1,7,2,3,0,3,163,54.3,1,1,0,66.7,100,-1,2,-1,22.7,2.8,8,25,0,1,-2,1,8.3,8,2.8,6,0,0,0,55.7,3,3,0,0,0,0,0,2,2,0,2,12,4,101,1,44,4,1,0,0,43.7,1,1,0,0,0,0,0,2,2,0,2,10,6,104,0,0,44,7,1,7,3,0,0,0,0,1,0,0,6,0,30,0,0,0,0,167,50,11,2,14,2,1,1,0,0,0,0,0,6,0,31,0,0,0,0,131,Ravens,Sunday,25,36,0,0
2008-10-19,1,2008,7,CLE,WAS,AWAY,11,14,25,Fedex Field,Grass,59,29,5,42.5,7,0,0,3,8,0,31,8,31:08:00,16,7,7,2,66,236,3.6,1,28,102,3.6,0,37,14,134,1,0,3.6,9.6,37.8,57.71,16,4,25,2,1,50,3,1,2,1,48,4,25,1,0,1,2,4,3,0,8,353,44.1,0,1,1,0,0,7,7,0,28,52,28:52:00,17,8,8,1,60,351,5.8,2,36,193,5.4,1,23,14,158,1,0,6.9,11.3,60.9,95.92,11,3,27.3,0,0,0,3,2,1,1,30,5,38,2,1,1,6,5,2,0,8,298,37.2,1,0,-1,33.3,50,-1,1,0,8.3,16.7,2.6,66.7,100,1,-1,0,7.1,13.2,4.2,3,1,0,0,37.9,0,0,0,1,1,0,0,2,1,0,5,48,3,89,0,0,3,2,0,0,28.8,2,2,0,0,0,0,0,1,0,0,4,30,3,86,0,0,45,26,1,6,3,2,1,-3,0,0,0,0,17,0,43,0,0,0,0,303,40,25,1,2,9,0,0,0,0,0,0,0,11,0,36,0,0,0,0,230,Browns,Sunday,38,24,0,0
2008-10-19,1,2008,7,DAL,STL,AWAY,14,34,48,Edward Jones Dome,Dome,70,40,0,44,-7,7,0,0,7,0,27,23,27:23:00,17,7,8,2,59,341,5.8,2,22,124,5.6,1,34,17,217,1,3,6.4,12.8,50,43.38,13,5,38.5,0,0,0,1,1,1,1,41,8,56,2,1,3,17,7,7,0,5,210,42,4,0,-4,21,3,7,3,0,32,37,32:37:00,18,10,7,1,59,325,5.5,4,36,190,5.3,3,18,13,135,1,0,7.5,10.4,72.2,112.04,14,6,42.9,0,0,0,3,2,2,2,71,5,32,0,0,5,28,11,7,0,4,172,43,0,4,4,100,100,-4,0,2,19.4,30.4,8.1,66.7,100,4,0,-2,31.8,29.7,21.7,3,0,0,0,32,2,2,0,0,0,0,0,1,0,0,2,41,4,105,0,0,7,6,2,0,32.8,4,4,0,0,0,0,0,3,2,0,1,10,3,51,3,61,47,1,5,28,0,0,0,-15,0,0,0,0,33,0,29,0,0,0,0,160,40,3,3,16,8,1,1,0,0,0,0,0,10,0,32,0,0,0,0,131,Cowboys,Sunday,37,23,0,0
2008-10-19,1,2008,7,DET,HOU,AWAY,21,28,49,Reliant Stadium,Grass,77,42,3,48,9,0,3,7,11,0,19,56,19:56,15,4,9,2,46,326,7.1,2,19,77,4.1,1,25,12,249,1,0,10,20.8,48,96.92,11,5,45.5,0,0,0,0,0,0,0,-7,4,31,2,0,2,16,4,5,0,4,189,47.2,0,1,1,14,7,7,0,0,40,4,40:04:00,29,12,16,1,68,404,5.9,4,34,150,4.4,2,31,26,254,2,0,8.2,9.8,83.9,122.31,11,6,54.5,1,1,100,5,4,4,4,-12,5,41,2,1,3,13,3,4,0,4,195,48.8,1,0,-1,0,0,1,1,1,14.7,11.8,7.4,80,100,-1,-1,-1,21.1,11.1,8.8,5,2,0,0,50.2,1,1,0,1,1,0,0,2,2,0,0,0,4,82,0,0,5,3,1,0,48.8,4,4,0,0,0,0,0,0,0,0,2,12,5,102,0,0,57,26,3,13,1,1,1,-7,0,0,0,0,0,0,26,0,0,0,0,201,28,8,2,16,6,0,0,-2,0,0,0,0,1,0,25,0,0,0,0,195,Lions,Sunday,27,34,0,0
